gene_ID,gene_length
51548,1068
51550,684
51552,648
51554,1053
51555,1881
51557,1530
51559,1647
51560,627
51561,570
51562,1035
51564,3045
51566,1140
51567,1179
51569,312
51571,975
51573,996
51574,1770
51575,2556
51582,1347
51585,4668
51586,2367
51588,1533
51592,3384
51593,2631
51594,7116
51596,597
51599,1950
51601,1122
51602,1590
51603,2100
51604,1737
51605,1494
51606,1452
51608,984
51611,858
51614,1197
51616,756
51619,444
51621,867
51622,1449
51626,1056
51629,1080
51631,1377
51633,972
51634,969
51635,1199
51637,735
51642,639
51643,858
51645,501
51646,366
51647,492
51649,573
51650,321
51651,543
51654,1806
51655,846
51657,942
51659,558
51661,669
51663,3225
51665,1008
51666,1281
51667,1920
51668,435
51669,1043
51673,531
51676,1908
51678,1623
51684,1455
51686,612
51690,312
51691,291
51692,2055
51693,726
51696,1632
51699,645
51700,831
51701,1584
51702,1995
51703,2220
51704,1290
51705,786
51706,918
51710,1992
51715,714
51719,1026
51720,2163
51725,2130
51726,1077
51727,687
51728,327
51729,1926
51733,1155
51735,4830
51738,354
51741,1245
51742,3939
51744,1113
51747,1470
51750,4203
51751,300
51752,2847
51754,1419
51755,4473
51759,870
51760,1425
51761,3567
51762,624
51763,1347
51764,204
51768,1713
51773,4326
51778,795
51780,5286
51804,2346
51805,1110
51806,441
51807,1403
51808,1185
51809,1974
51816,1536
53335,2508
53336,906
53339,1449
53340,456
53342,609
53343,1053
53344,675
53345,1134
53346,1122
53347,1986
53349,2370
53353,13800
53354,1797
53358,1785
53371,1524
53373,2667
53405,1233
53407,1008
53615,876
53616,2721
53630,1644
53632,1470
53635,1251
53637,1197
53822,402
53826,336
53827,585
53828,270
53829,1065
53831,1191
53832,1662
53833,936
53834,1515
53836,1077
53838,1350
53841,2538
53842,663
53904,4851
53905,4656
53916,642
53917,612
53918,1158
53919,2193
53938,543
53940,552
53942,3303
53944,1269
53947,1062
53981,2349
54014,6963
54020,1602
54033,846
54039,1116
54058,969
54059,504
54067,240
54069,702
54084,2010
54093,1323
54097,825
54101,2499
54102,2115
54106,3171
54107,444
54108,396
54112,1155
54148,1062
54149,894
54165,780
54187,1080
54205,318
54206,1389
54207,1632
54209,693
54210,753
54212,1554
54221,1620
54328,1122
54329,1113
54331,333
54332,1077
54344,369
54345,1155
54346,1374
54360,411
54361,1056
54363,1113
54386,1200
54407,1521
54413,2547
54414,1572
54429,900
54431,2382
54432,996
54433,654
54434,3150
54437,3618
54438,1173
54439,3183
54440,1143
54442,741
54443,3375
54453,2835
54454,4377
54455,2154
54456,3636
54457,1389
54458,489
54460,264
54461,1701
54463,1494
54464,5121
54465,2781
54466,777
54467,3270
54468,2628
54469,627
54470,903
54471,1437
54472,825
54474,1275
54475,1458
54476,2772
54477,3849
54478,840
54480,2319
54487,2322
54490,1590
54491,1071
54492,1668
54494,444
54495,1365
54496,2079
54497,6216
54498,1668
54499,720
54502,1782
54503,1869
54504,1431
54505,4110
54507,3294
54509,636
54510,3408
54511,1113
54512,785
54514,2175
54516,1143
54517,1986
54518,2001
54520,1896
54521,2742
54522,1086
54529,1932
54531,1638
54532,3222
54534,477
54535,2349
54536,2463
54537,2715
54538,3024
54539,492
54540,2469
54541,699
54542,3576
54543,378
54544,300
54545,2244
54546,684
54549,6519
54550,1161
54551,1941
54552,1749
54554,993
54555,1452
54556,1257
54557,915
54558,1467
54566,2703
54567,2058
54575,1593
54576,1593
54577,1593
54578,1599
54579,1605
54583,1281
54584,984
54585,900
54587,1353
54596,2598
54600,1593
54602,1011
54606,1644
54617,4671
54619,1152
54620,2085
54621,1623
54622,615
54623,1596
54625,5406
54626,522
54629,1866
54657,1605
54658,1602
54659,1605
54661,1764
54662,1203
54663,1158
54664,825
54665,2409
54674,2127
54675,906
54676,1809
54677,1923
54680,1413
54681,1692
54682,1296
54700,1956
54704,1689
54707,933
54714,2430
54715,1401
54716,1779
54726,3345
54729,1236
54732,708
54733,1125
54737,2604
54738,717
54739,906
54741,396
54742,672
54749,1035
54751,1125
54752,975
54756,2220
54757,1626
54758,1563
54760,2268
54762,1989
54763,639
54764,2127
54765,1035
54766,672
54768,15366
54769,600
54776,2349
54778,3012
54780,1158
54784,909
54785,1074
54788,1230
54790,6072
54793,1170
54795,3645
54796,3300
54797,627
54798,8751
54799,1887
54800,1803
54801,2868
54802,1404
54805,2631
54806,3591
54807,1209
54808,2010
54809,4770
54810,948
54811,1281
54812,2814
54813,1758
54814,1149
54815,1905
54816,2940
54819,579
54820,1041
54821,3753
54822,5598
54823,2703
54825,3933
54826,1569
54828,2853
54829,1143
54830,595
54831,1530
54832,11262
54834,1494
54836,1209
54839,2076
54840,1071
54841,1512
54842,2376
54843,5343
54845,2046
54847,2499
54848,2334
54849,1539
54850,981
54851,720
54852,993
54853,1152
54854,1437
54855,1176
54856,6726
54857,1773
54858,630
54860,804
54861,2298
54862,2856
54865,1128
54866,603
54867,2070
54868,1491
54869,2172
54870,2331
54872,2952
54873,1656
54874,1818
54875,4221
54876,651
54877,3537
54878,2697
54879,1728
54880,5268
54881,2790
54882,7854
54883,1278
54884,1833
54885,3363
54887,4323
54888,2304
54890,1185
54891,3084
54892,3471
54893,2334
54894,2352
54896,876
54897,5280
54898,891
54899,1737
54900,1197
54901,1740
54902,1506
54903,1680
54904,4314
54905,1473
54910,2502
54913,600
54915,1680
54918,552
54919,2568
54920,1482
54921,1575
54922,2892
54923,888
54926,717
54927,726
54928,1080
54929,1440
54930,1092
54932,2631
54933,1152
54935,453
54936,1092
54937,1509
54939,633
54940,738
54941,699
54943,1167
54946,1524
54947,1635
54948,756
54949,501
54951,552
54952,864
54953,1365
54954,3291
54955,612
54956,972
54957,450
54958,567
54959,840
54960,729
54961,1980
54962,906
54963,1647
54964,1026
54965,831
54967,795
54968,783
54969,1041
54970,2199
54971,1560
54972,3075
54973,1821
54974,897
54976,600
54977,915
54979,489
54980,1725
54982,1032
54984,987
54985,417
54986,3828
54987,483
54988,1740
54989,2076
54991,1143
54993,1845
54995,1380
54997,804
54998,600
55001,1710
55002,2034
55003,1179
55004,486
55005,1350
55006,1434
55007,1074
55008,3069
55009,399
55011,873
55012,1362
55013,1011
55014,909
55015,2010
55017,423
55020,1410
55022,753
55023,5466
55024,2358
55027,2043
55028,1830
55030,2136
55031,4128
55032,1275
55033,636
55034,2667
55035,3504
55036,3429
55037,2070
55038,726
55039,1347
55040,1983
55041,930
55048,1068
55049,606
55052,468
55054,1875
55055,1776
55057,2364
55061,1473
55062,1341
55063,1947
55066,2640
55068,1932
55070,1686
55071,585
55072,3219
55075,4251
55076,876
55079,1380
55080,1407
55081,1290
55082,822
55083,6327
55084,2622
55086,2568
55088,2697
55089,1644
55090,441
55092,762
55093,618
55094,2796
55095,2085
55100,1965
55101,792
55102,6237
55103,1752
55105,1587
55106,1737
55107,2961
55108,1425
55109,2145
55110,447
55111,834
55112,3201
55113,1188
55114,2646
55116,1479
55117,2193
55118,1986
55119,1641
55120,1143
55122,612
55124,2922
55125,7614
55127,6435
55128,1458
55129,1983
55130,3135
55131,2280
55132,2745
55133,2988
55135,1647
55137,2280
55138,1395
55139,2181
55140,1644
55142,708
55143,843
55144,2577
55145,642
55146,1035
55147,1320
55148,1278
55149,2139
55150,390
55151,876
55152,1632
55153,2064
55154,1713
55156,849
55157,1938
55159,2325
55160,3840
55161,744
55163,786
55164,1734
55165,1395
55166,807
55167,1734
55168,791
55170,1128
55171,1674
55173,606
55174,2133
55175,2127
55176,1431
55178,1263
55179,642
55180,2274
55182,1701
55183,7419
55186,936
55187,13167
55188,1683
55190,495
55191,2121
55192,915
55193,5070
55195,1011
55197,939
55198,2013
55200,2373
55201,3180
55203,1638
55204,858
55205,3906
55206,4182
55207,561
55208,780
55209,4386
55210,1905
55211,915
55212,2148
55213,1596
55214,2127
55215,3987
55216,882
55217,1266
55218,1866
55219,1995
55220,1053
55222,555
55223,1428
55224,1185
55225,2076
55226,3078
55227,1575
55228,1320
55229,2322
55230,3744
55231,2550
55234,1542
55236,3159
55237,2109
55238,1389
55239,1629
55240,1497
55243,2322
55244,1761
55245,900
55246,627
55247,1818
55248,1236
55249,2667
55250,2676
55251,1086
55252,4308
55253,2199
55254,1467
55255,1380
55256,540
55258,1455
55259,2169
55260,1380
55262,1743
55266,1011
55267,417
55268,879
55269,1572
55270,495
55272,555
55273,405
55274,1497
55275,2499
55276,1839
55277,1728
55278,1587
55279,1746
55280,1617
55281,558
55282,2265
55283,1662
55284,489
55285,1242
55286,945
55287,750
55288,2076
55289,1743
55290,1260
55291,2640
55293,1416
55294,2124
55295,1848
55296,1581
55297,1326
55298,984
55299,1062
55300,1446
55301,957
55303,1032
55304,1659
55308,1437
55311,984
55312,468
55313,945
55314,1038
55315,1428
55316,1329
55320,3399
55322,1329
55323,1476
55324,2130
55325,1410
55326,1095
55327,594
55328,1029
55329,1488
55331,804
55332,717
55333,438
55334,924
55335,744
55336,1125
55337,876
55339,4011
55340,924
55341,1977
55342,2019
55343,1095
55344,972
55345,6315
55346,1788
55347,921
55349,1785
55350,1503
55351,1245
55353,954
55355,2247
55356,1644
55357,2754
55359,1269
55361,1440
55362,2499
55363,1455
55364,963
55365,708
55366,2856
55370,1248
55374,1500
55379,924
55388,2628
55421,1863
55422,1392
55423,1164
55425,1023
55432,1047
55435,909
55437,1257
55450,237
55454,1629
55466,1281
55486,1140
55500,1359
55501,1245
55502,675
55503,2178
55504,1272
55505,195
55506,1119
55507,1038
55508,942
55509,384
55510,1947
55511,2715
55512,1968
55520,1092
55521,2187
55526,2760
55527,2010
55529,774
55530,1451
55531,1005
55532,1458
55534,3417
55536,1365
55540,1509
55544,720
55552,1833
55553,2487
55554,771
55556,1353
55558,5616
55559,1284
55561,4656
55565,1239
55567,12351
55568,1812
55572,1461
55573,777
55576,7656
55577,1173
55582,4206
55584,1440
55585,1269
55586,858
55588,666
55589,3486
55591,2340
55593,1716
55596,2124
55599,1554
55600,942
55601,5139
55602,1743
55603,1572
55604,4116
55605,5028
55607,4125
55608,1263
55609,2214
55610,2895
55611,927
55612,2034
55613,2115
55614,4179
55615,1236
55616,2712
55617,1263
55619,6561
55620,1350
55621,1980
55622,2532
55623,1320
55624,2247
55625,1038
55626,3897
55627,2601
55628,6747
55629,420
55630,1944
55631,1809
55632,2211
55633,1518
55635,2436
55636,8994
55638,2007
55643,1578
55644,1008
55646,1140
55647,705
55650,1482
55651,462
55652,441
55653,636
55654,717
55655,3189
55656,2988
55657,1575
55658,936
55659,1785
55660,2793
55661,2391
55662,1050
55663,1353
55664,1014
55665,2796
55666,1854
55667,5022
55669,2226
55670,918
55671,2502
55676,1506
55677,2460
55679,1098
55680,1926
55681,2790
55686,645
55687,1266
55689,4269
55690,2892
55691,3120
55692,1116
55693,1572
55695,1413
55696,1263
55697,2349
55698,3228
55699,3039
55700,2526
55701,4560
55702,972
55703,3402
55704,5616
55705,3126
55707,822
55709,1632
55711,1548
55713,2112
55715,1098
55716,1470
55717,3675
55718,2127
55719,3561
55720,2415
55721,1641
55722,1944
55723,609
55727,3399
55728,5313
55729,3837
55732,2562
55733,1557
55734,2046
55735,1680
55737,2391
55738,1245
55739,1173
55740,2454
55741,1737
55742,1239
55743,1995
55746,3471
55747,3762
55748,1428
55749,3453
55750,1269
55751,1317
55752,1320
55753,3033
55754,1086
55755,5682
55756,1977
55757,4551
55758,1662
55759,1272
55760,2232
55761,3426
55762,1596
55763,2685
55764,3879
55765,1992
55766,390
55768,1965
55769,1551
55770,2775
55771,1083
55773,2100
55775,1827
55777,5184
55778,2784
55779,5565
55780,2037
55781,1659
55783,2313
55784,2637
55785,4293
55786,1812
55787,1587
55788,1623
55789,1590
55790,1599
55791,2310
55793,1554
55794,1623
55795,1362
55796,1065
55798,1137
55799,3276
55800,648
55801,516
55803,1164
55805,1050
55806,3570
55808,1803
55809,3663
55810,1725
55811,4833
55812,1800
55813,1794
55814,7875
55815,2139
55816,921
55818,3966
55819,1260
55821,1176
55824,1299
55825,912
55827,2856
55830,1116
55832,3693
55833,3360
55835,4017
55837,858
55839,1062
55840,792
55841,3279
55843,1428
55844,1269
55846,1344
55847,327
55850,780
55851,306
55852,3405
55854,1281
55856,423
55858,975
55859,378
55860,1254
55861,792
55862,924
55863,693
55867,1653
55869,1134
55870,8910
55871,1188
55872,1002
55876,1251
55879,1899
55884,1266
55885,504
55889,2082
55890,1461
55891,186
55892,1833
55893,1542
55894,204
55897,807
55898,2835
55900,1332
55901,2559
55902,2145
55905,687
55906,675
55907,1305
55909,762
55911,3294
55914,4260
55915,1353
55916,594
55917,1920
55920,1569
55922,2118
55929,1404
55930,5229
55937,567
55954,513
55957,168
55958,1854
55959,2613
55964,1077
55966,1236
55967,438
55968,1119
55969,432
55970,219
55972,1017
55973,1047
55974,666
55975,1761
55997,672
55998,1194
56000,1596
56001,1881
56005,570
56033,765
56034,1038
56052,1395
56061,1602
56062,2163
56063,543
56097,2835
56098,2817
56099,2790
56100,2793
56103,2796
56104,2784
56105,2808
56106,2811
56108,2799
56109,2799
56110,2796
56112,2799
56113,2799
56114,2796
56121,2364
56122,2397
56123,2397
56124,2388
56125,2394
56126,2403
56128,2406
56129,2382
56130,2385
56131,2388
56132,2391
56133,2397
56134,3024
56135,2892
56136,2853
56137,2826
56138,2850
56139,2847
56140,2853
56141,2814
56142,2853
56143,2811
56144,2844
56145,2853
56146,2847
56147,2853
56154,8370
56155,4494
56156,939
56157,1230
56158,372
56159,2823
56160,915
56163,4872
56164,3060
56165,3570
56169,1527
56171,12075
56172,1479
56180,645
56203,1683
56241,2469
56242,1500
56243,5832
56244,1368
56245,801
56246,519
56252,6441
56253,1182
56254,2928
56255,1050
56256,1071
56257,2070
56259,1692
56260,480
56261,2019
56262,2433
56265,2205
56267,1365
56269,1392
56271,363
56287,600
56288,4071
56301,1572
56302,2190
56311,825
56339,1743
56341,1185
56342,2385
56344,522
56413,1170
56474,1761
56475,330
56477,384
56478,2958
56479,2856
56521,597
56547,786
56548,1461
56603,1539
56605,1404
56606,1623
56616,720
56623,1935
56624,2343
56647,969
56648,462
56649,1314
56650,831
56652,2055
56654,1212
56655,354
56656,960
56658,1557
56659,1227
56660,1293
56666,2034
56667,1536
56670,1005
56672,633
56673,1404
56674,597
56675,726
56676,546
56681,597
56683,873
56704,1986
56729,327
56731,1164
56751,984
56776,5169
56829,3075
56832,624
56833,858
56834,1428
56848,2286
56849,303
56850,2526
56852,1488
56853,1461
56882,240
56884,2544
56886,4668
56888,1146
56889,1770
56890,2145
56891,507
56892,321
56893,1806
56894,1131
56895,1137
56896,1695
56897,1998
56898,738
56899,3747
56900,225
56901,282
56902,759
56903,1911
56904,1215
56905,3144
56906,774
56907,2271
56910,1113
56912,1068
56913,1092
56914,387
56915,708
56916,3087
56917,1392
56918,453
56919,2124
56920,2349
56922,2178
56923,1248
56924,2046
56925,669
56926,1692
56927,1632
56929,1854
56931,1953
56934,1005
56937,864
56938,1911
56940,555
56941,1065
56943,306
56944,1221
56945,1083
56946,4014
56947,1029
56948,882
56949,2568
56950,1302
56951,798
56952,678
56953,720
56954,831
56955,1671
56956,1194
56957,2532
56961,1023
56963,1377
56964,2061
56965,1893
56967,522
56970,1065
56971,903
56975,1755
56977,2781
56978,2070
56979,2685
56980,3483
56981,1536
56983,1179
56984,795
56986,915
56987,2826
56990,255
56992,4167
56993,429
56994,1221
56995,4632
56996,2745
56997,1944
56998,246
56999,5808
57001,378
57003,1452
57007,1089
57010,828
57016,951
57017,957
57018,1581
57019,939
57020,3159
57026,891
57030,1683
57035,876
57037,1326
57038,1737
57045,672
57047,894
57048,888
57050,1440
57053,1353
57054,1317
57055,1965
57057,1344
57060,1275
57062,2580
57082,7029
57084,1749
57085,480
57088,990
57089,1815
57091,2361
57092,537
57093,1359
57094,1314
57095,636
57096,3861
57097,1017
57099,1089
57101,3000
57102,1659
57103,813
57104,1515
57105,1041
57106,621
57107,1200
57109,1269
57110,507
57111,642
57113,2589
57115,1122
57116,1548
57117,1389
57118,1158
57120,1389
57121,1119
57122,2778
57124,2274
57125,1503
57126,747
57127,1374
57128,393
57129,753
57130,3615
57132,600
57134,1893
57135,1740
57139,2151
57140,1485
57142,3579
57143,1572
57144,2160
57146,558
57147,2229
57148,4485
57149,369
57151,447
57152,312
57153,2136
57154,2274
57156,2421
57157,2358
57158,2091
57159,1203
57161,1263
57162,1257
57165,1320
57167,3162
57168,1110
57169,5757
57171,717
57172,1431
57175,1470
57176,3282
57178,3204
57179,918
57180,1257
57181,2496
57182,4290
57185,1221
57186,5622
57187,4782
57188,5076
57190,1773
57191,1062
57192,1743
57194,4500
57198,3672
57205,4281
57209,1740
57210,2427
57211,3753
57214,4086
57215,945
57216,1566
57217,2649
57221,6534
57222,873
57223,2550
57224,4833
57226,297
57228,294
57231,2841
57232,1974
57282,3357
57325,2349
57326,2196
57332,1170
57333,987
57335,1566
57336,2286
57337,3153
57338,2247
57343,2121
57348,1383
57369,966
57379,597
57380,1341
57381,645
57393,669
57396,1446
57402,315
57403,585
57404,1413
57405,675
57406,1014
57407,900
57408,1038
57409,792
57410,2427
57412,1128
57414,1095
57415,387
57418,1299
57419,1935
57446,1167
57447,1116
57448,14574
57449,3258
57453,6342
57455,3666
57456,465
57458,1434
57459,1782
57460,1545
57461,924
57462,2043
57463,1482
57465,1680
57466,3444
57467,1515
57468,3420
57470,1752
57471,894
57472,1674
57473,2679
57474,1590
57475,4095
57476,2238
57477,4482
57478,4059
57479,6111
57480,4158
57482,3702
57484,1317
57486,2115
57488,2682
57489,2022
57491,2160
57492,6870
57493,4146
57494,1161
57495,5229
57496,3300
57497,2370
57498,5316
57501,1230
57502,2511
57504,1785
57505,2958
57506,1623
57507,4539
57508,3615
57509,3813
57510,3615
57511,1974
57512,3648
57513,3609
57514,4335
57515,1362
57519,14103
57520,4719
57521,4008
57522,3258
57523,5697
57524,4296
57526,3447
57528,1287
57529,4167
57530,3612
57531,2730
57532,2088
57533,2082
57534,3021
57535,3042
57536,1805
57537,3480
57538,5724
57539,3546
57540,4179
57541,1944
57544,2478
57545,4863
57546,1590
57547,2598
57549,3540
57551,3006
57552,1347
57553,6009
57554,4614
57555,2508
57556,3144
57558,3057
57559,1386
57560,2334
57561,1245
57562,3354
57563,1863
57565,1887
57567,1749
57568,5169
57569,3576
57570,1530
57571,2853
57572,6144
57573,1881
57575,3123
57576,3090
57577,2811
57579,4548
57580,4980
57582,3771
57583,1839
57584,5877
57585,3810
57586,1281
57587,1599
57589,4272
57590,1233
57591,2796
57592,3714
57593,1935
57594,1653
57595,2310
57596,1782
57597,7827
57599,2034
57600,3414
57602,3372
57605,4050
57606,1746
57608,4080
57609,4731
57610,1863
57611,2238
57613,1869
57614,3753
57615,1596
57616,3246
57617,2922
57619,5991
57620,2526
57621,1545
57622,2316
57623,3732
57626,2247
57628,2403
57630,2667
57631,2298
57633,2151
57634,9480
57636,4476
57642,3951
57643,3558
57644,5952
57645,1830
57646,3234
57647,3474
57648,3285
57649,3015
57650,2718
57655,2424
57657,2325
57658,2076
57659,3042
57661,4950
57663,2769
57664,2340
57665,1011
57666,3138
57669,2202
57670,5853
57673,2487
57674,15771
57677,1602
57678,2487
57679,4974
57680,7746
57683,7065
57684,1326
57685,3825
57687,1260
57688,3648
57689,1923
57690,5181
57691,2364
57692,2874
57693,1788
57695,2940
57696,1803
57697,6147
57698,1950
57699,1782
57700,2298
57701,4005
57703,2727
57704,2802
57705,9555
57706,3063
57708,1698
57709,2316
57710,3573
57711,1692
57713,2685
57715,2532
57716,4386
57717,2331
57718,2622
57719,3699
57720,1803
57721,1371
57722,3753
57724,7740
57727,1740
57728,4029
57731,7695
57732,2664
57758,3087
57761,1158
57763,942
57786,2145
57787,2259
57794,1938
57795,2352
57798,810
57799,846
57801,744
57804,324
57805,2772
57817,255
57818,1068
57819,288
57820,834
57822,1881
57823,1008
57824,126
57826,552
57827,885
57828,3480
57829,1623
57830,564
57834,1575
57835,3414
57862,1551
57863,1299
57864,1428
58155,1647
58157,456
58158,996
58189,663
58190,788
58191,822
58472,1353
58473,732
58475,723
58476,663
58477,816
58478,786
58480,777
58484,3075
58485,438
58486,2082
58487,1077
58488,660
58490,981
58491,1470
58492,1638
58494,939
58495,828
58496,639
58497,1362
58498,594
58499,7701
58500,1683
58503,747
58504,2145
58505,516
58506,3939
58510,1611
58511,1086
58512,2940
58513,2733
58516,666
58517,2532
58524,1419
58525,4956
58526,552
58528,1203
58529,900
58530,1149
58531,309
58533,1257
58538,1914
58985,1725
58986,2316
59067,489
59082,273
59084,1434
59269,7221
59272,2418
59274,1089
59277,1887
59283,1278
59284,828
59285,783
59286,222
59307,1515
59335,1104
59336,2154
59338,1215
59339,1278
59340,1173
59341,2616
59342,1359
59343,1770
59344,2604
59345,1023
59348,1599
59349,1821
59350,2274
59351,408
59352,2904
59353,504
60312,2445
60313,1425
60314,1131
60343,714
60370,444
60385,1779
60386,963
60401,957
60412,2925
60436,714
60437,2559
60468,2526
60481,981
60482,1743
60484,1023
60485,1152
60487,1392
60488,972
60489,1155
60490,615
60491,1134
60492,765
60493,2295
60494,1959
60495,1779
60496,930
60506,1446
60509,2661
60526,1113
60528,2481
60529,1236
60558,2010
60559,543
60560,2178
60561,2379
60592,480
60598,993
60625,2112
60626,1614
60672,1167
60673,657
60675,390
60676,5376
60677,1446
60678,1791
60680,1458
60681,1749
60682,1404
60685,684
60686,1617
63027,2085
63035,5358
63036,810
63826,1023
63827,2736
63874,1029
63875,528
63876,1419
63891,3945
63892,5862
63893,3879
63897,3546
63898,1365
63899,1023
63901,1836
63904,573
63905,258
63906,1578
63908,897
63910,1311
63914,231
63916,2199
63917,1827
63920,1785
63922,3555
63923,3900
63924,747
63925,4029
63929,1524
63931,387
63932,669
63934,2217
63935,2115
63940,483
63941,1191
63943,1050
63946,1257
63947,579
63948,1029
63950,1629
63951,1515
63967,4020
63970,375
63971,5538
63973,819
63974,1014
63976,3831
63977,4524
63978,1716
63979,2025
63982,2946
64005,3057
64061,2082
64062,3027
64063,954
64064,1554
64065,582
64066,1542
64067,2817
64072,10074
64073,423
64077,813
64078,2076
64080,969
64081,867
64083,897
64084,2868
64087,1692
64089,1035
64090,1197
64091,1107
64092,1326
64093,1308
64094,1374
64096,900
64097,2061
64098,996
64100,672
64101,1962
64102,954
64105,810
64106,1293
64108,741
64109,771
64110,924
64111,591
64112,1056
64114,936
64115,936
64116,1383
64118,1422
64121,1200
64122,930
64123,2073
64127,3123
64129,1404
64130,624
64131,2880
64132,2598
64135,3078
64137,1941
64145,2355
64147,2373
64149,1191
64151,3048
64167,2883
64168,1056
64170,1611
64172,1245
64174,1461
64175,2415
64180,1542
64184,444
64207,2391
64208,876
64210,3093
64211,1209
64215,1665
64216,1191
64218,2286
64219,1932
64220,2121
64221,4161
64222,1194
64223,984
64224,1221
64225,1752
64231,831
64232,603
64236,1809
64240,1956
64241,2022
64282,2097
64284,639
64285,2568
64318,2403
64319,2943
64320,1380
64321,1245
64324,8091
64326,2196
64327,1596
64328,3456
64332,2157
64333,2466
64342,1179
64343,1179
64344,2010
64359,1308
64374,1407
64375,1758
64376,1260
64377,1275
64386,1689
64388,507
64393,870
64395,1548
64398,2028
64399,2103
64400,882
64403,2460
64405,2487
64407,708
64409,1797
64410,1770
64411,4635
64412,2136
64417,648
64418,2094
64419,1953
64420,2274
64421,2079
64422,945
64423,3750
64425,1446
64426,990
64427,1560
64428,1431
64429,1242
64431,1191
64432,522
64434,2583
64446,1989
64478,10698
64506,1767
64518,1473
64577,1464
64579,2619
64581,744
64582,1485
64591,927
64598,708
64599,3108
64600,636
64601,2520
64641,1728
64645,1473
64648,294
64651,1770
64663,294
64682,5835
64689,1323
64693,2238
64699,1617
64708,837
64710,732
64711,1080
64714,1578
64718,2271
64743,1458
64744,1290
64745,1437
64746,1587
64747,1545
64750,2247
64753,3465
64754,1287
64755,1407
64756,1056
64759,4338
64760,2232
64761,2106
64763,2961
64764,1563
64766,1227
64768,1476
64769,606
64770,2862
64771,897
64772,2232
64776,573
64777,1182
64778,3615
64779,1152
64780,3261
64781,1614
64782,984
64783,2934
64784,1860
64785,768
64786,2076
64787,2196
64788,1704
64792,558
64793,2289
64794,2556
64795,1176
64798,1230
64799,3084
64800,4506
64801,875
64802,840
64805,1029
64806,534
64816,1515
64834,840
64837,1869
64838,705
64839,2106
64840,1386
64841,555
64843,1080
64847,2409
64848,4293
64849,1809
64852,2739
64853,921
64854,1101
64855,2241
64856,1338
64857,4161
64858,1599
64860,1677
64863,1419
64864,4383
64866,2511
64881,2856
64895,2211
64897,792
64900,2556
64901,3267
64902,1545
64919,2685
64921,2394
64922,1113
64924,2298
64925,1404
64926,3036
64927,1344
64928,438
64943,1674
64946,744
64949,618
64951,504
64960,774
64963,585
64965,1191
64968,378
64969,1293
64975,414
64976,621
64978,1143
64979,312
64981,555
64983,567
65003,579
65005,804
65008,978
65009,1176
65010,2280
65012,1692
65018,1746
65055,627
65056,1482
65057,1635
65059,3909
65061,1308
65065,8085
65078,1679
65080,999
65082,1791
65083,3441
65084,1377
65094,1392
65095,2130
65108,588
65109,1452
65110,1431
65117,1305
65121,1425
65122,1425
65123,3129
65125,8643
65217,5874
65220,1776
65244,1638
65249,2970
65250,9594
65251,1518
65258,1191
65260,696
65263,861
65264,1065
65265,690
65266,3732
65267,5403
65268,6894
65975,1545
65977,903
65979,2139
65980,1794
65981,3384
65982,1701
65983,1344
65985,2019
65986,2616
65987,768
65988,993
65989,1152
65990,708
65991,570
65992,945
65993,678
65997,747
65999,780
66000,1728
66002,1575
66004,396
66005,1272
66008,2745
66035,1512
66036,1650
66037,1002
78986,636
78987,1269
78988,309
78989,858
78990,705
78991,1485
78992,951
78994,1758
78995,1944
78996,474
78997,1104
78999,1908
79001,492
79002,531
79003,618
79004,864
79005,693
79006,882
79007,837
79008,828
79009,2214
79012,1506
79016,309
79017,567
79019,543
79020,1440
79022,753
79023,981
79025,957
79026,17673
79027,1581
79029,2262
79031,720
79033,1014
79034,1350
79037,981
79038,759
79039,2649
79041,900
79042,939
79047,852
79048,2565
79050,1551
79053,1581
79054,3315
79056,681
79057,696
79058,1944
79064,609
79065,2520
79066,1689
79068,1518
79070,1509
79071,798
79072,1989
79073,732
79074,699
79075,1182
79077,513
79078,697
79080,1083
79081,870
79083,1803
79084,1029
79085,1449
79087,1467
79088,1665
79089,966
79090,522
79091,1215
79092,3015
79094,795
79095,252
79096,1014
79097,675
79098,1806
79101,837
79102,1302
79109,1569
79132,2037
79134,1053
79135,597
79137,1632
79139,756
79140,726
79142,1212
79143,1419
79144,423
79145,333
79147,1488
79148,678
79149,1491
79152,1119
79153,957
79154,783
79155,1290
79156,840
79157,1350
79158,3771
79165,795
79168,1899
79169,792
79170,312
79171,1443
79172,903
79173,2007
79174,1209
79175,1800
79176,903
79177,513
79180,723
79183,1029
79184,954
79187,1491
79188,1203
79190,1341
79191,1506
79192,1443
79228,1026
79230,1293
79258,2340
79269,1680
79295,978
79310,945
79317,972
79324,966
79339,933
79345,939
79346,981
79363,777
79364,2577
79365,1449
79366,849
79368,1527
79369,1137
79370,1083
79400,2298
79411,1965
79412,1389
79413,657
79414,1887
79415,672
79441,1812
79442,1116
79443,4497
79444,897
79446,1635
79465,735
79469,168
79470,951
79473,963
79501,918
79541,933
79544,936
79549,1044
79567,3720
79568,876
79570,624
79571,2328
79572,3681
79573,2583
79574,1785
79575,1320
79576,1248
79577,1596
79582,1896
79583,1038
79585,3147
79586,2328
79587,1695
79589,1287
79590,651
79591,2070
79594,1059
79595,3252
79596,2181
79598,2676
79600,1779
79602,1161
79605,1665
79607,1056
79608,1110
79609,690
79611,2061
79612,2595
79616,1308
79618,1332
79621,939
79622,399
79623,1674
